Pressure	O/F	temp	isp	mw	cstar	gamma
80	0.19877	733.89	1545.890593024157	17.072	928.5	1.1705
80	0.19159	717.93	1526.3088454828232	17.083	917.5	1.1724
80	0.1845	701.44	1505.739578918238	17.09	906.0	1.1746
80	0.17749	684.37	1484.3628491101654	17.093	894.1	1.1771
80	0.17057	666.71	1462.0271677672524	17.091	881.7	1.1799
80	0.16372	648.4	1438.6876363482388	17.084	868.8	1.1831
80	0.15696	629.43	1414.2003187349196	17.073	855.3	1.1867
80	0.15027	609.75	1388.4233946894985	17.057	841.1	1.1907
80	0.14366	589.34	1308.6	17.036	826.1	1.1953
80	0.13713	568.16	1280.9	17.012	810.4	1.2004
80	0.13067	546.19	1251.8	16.983	793.8	1.2062
80	0.12428	523.4	1221.2	16.951	776.1	1.2128
80	0.11796	499.76	1189.0	16.916	757.5	1.2201
80	0.11172	475.25	1155.3	16.878	737.6	1.2284
80	0.10554	449.85	1119.8	16.838	716.5	1.2376
80	0.09944	436.96	1141.0074190900675	17.052	702.7	1.2336
80	0.0934	425.17	1121.5586421260484	17.288	689.5	1.2287
80	0.08742	411.29	1098.8543281087864	17.485	674.9	1.2261
80	0.08151	394.68	1072.2363685939076	17.627	658.6	1.2263
80	0.07567	374.45	1040.6243420295912	17.701	640.0	1.2298
80	0.06988	349.72	1000.5666805875175	17.696	617.0	1.2372
80	0.06416	320.18	952.8600984831972	17.616	589.9	1.2485
90	97.52948	408.47	749.8403693538321	31.881	480.1	1.3656
90	64.90277	644.58	945.9	31.523	611.3	1.3336
90	48.50865	867.51	1114.8	31.369	716.0	1.3078
90	38.64617	1075.6	1257.6	31.216	803.1	1.2908
90	32.06032	1272.11	1382.5	31.064	878.7	1.2784
90	27.35081	1458.76	1494.4	30.914	946.1	1.268
90	23.81575	1636.23	1596.1	30.765	1007.0	1.2589
90	21.06453	1804.73	1689.3	30.615	1062.7	1.2507
90	18.86246	1964.11	1775.2	30.463	1113.7	1.2434
90	17.06004	2114.03	1854.4	30.307	1160.6	1.2368
90	15.55753	2254.06	1927.6	30.145	1203.8	1.231
90	14.28582	2383.85	1995.0	29.974	1243.4	1.2259
90	13.19553	2503.26	2057.2	29.792	1279.8	1.2214
90	12.25041	2612.42	2114.4	29.598	1313.2	1.2174
90	11.42329	2711.72	2167.2	29.391	1344.0	1.214
90	10.69336	2801.76	2216.0	29.173	1372.5	1.211
90	10.04445	2883.3	2261.3	28.943	1399.0	1.2084
90	9.46377	2957.13	2303.6	28.704	1423.6	1.2061
90	8.9411	3024.02	2343.1	28.457	1446.8	1.2042
90	8.46817	3084.74	2380.3	28.202	1468.6	1.2025
90	8.03818	3139.95	2415.5	27.942	1489.2	1.201
90	7.64556	3190.25	2448.9	27.677	1508.9	1.1997
90	7.28563	3236.17	2480.7	27.41	1527.7	1.1985
90	6.95446	3278.17	2511.1	27.14	1545.6	1.1975
90	6.64876	3316.63	2540.2	26.868	1562.9	1.1967
90	6.36568	3351.89	2568.3	26.596	1579.6	1.1959
90	6.10281	3384.22	2595.3	26.323	1595.7	1.1953
90	5.85805	3413.86	2621.4	26.051	1611.3	1.1947
90	5.6296	3441.01	2646.7	25.779	1626.5	1.1943
90	5.41588	3465.83	2671.1	25.508	1641.2	1.1939
90	5.21551	3488.43	2694.8	25.238	1655.5	1.1936
90	5.02727	3508.92	2717.8	24.969	1669.4	1.1933
90	4.8501	3527.37	2740.1	24.701	1682.9	1.1932
90	4.68305	3543.82	2761.6	24.435	1696.0	1.1931
90	4.52528	3558.27	2782.6	24.169	1708.8	1.193
90	4.37602	3570.73	2802.8	23.905	1721.3	1.193
90	4.23462	3581.14	2822.3	23.641	1733.3	1.1931
90	4.10047	3589.44	2841.1	23.379	1744.9	1.1933
90	3.97302	3595.51	2859.2	23.116	1756.2	1.1935
90	3.85179	3599.23	2876.4	22.854	1767.0	1.1938
90	3.73632	3600.42	2892.7	22.591	1777.3	1.1942
90	3.62623	3598.86	2908.1	22.328	1787.1	1.1946
90	3.52113	3594.32	2922.3	22.063	1796.4	1.1952
90	3.42071	3586.49	2935.4	21.797	1805.0	1.1958
90	3.32465	3575.09	2947.2	21.529	1812.9	1.1966
90	3.23267	3559.79	2957.5	21.258	1820.0	1.1975
90	3.14453	3540.3	2966.2	20.985	1826.2	1.1985
90	3.05998	3516.36	2973.1	20.709	1831.5	1.1997
90	2.97881	3487.78	2978.1	20.43	1835.7	1.201
90	2.90083	3454.51	2981.1	20.148	1838.8	1.2025
90	2.82584	3416.58	2982.0	19.864	1840.8	1.2041
90	2.75368	3374.17	2980.8	19.58	1841.6	1.2058
90	2.6842	3327.56	2977.5	19.294	1841.2	1.2077
90	2.61723	3277.11	2972.1	19.01	1839.6	1.2098
90	2.55266	3223.21	2964.8	18.726	1837.0	1.212
90	2.49036	3166.27	2955.5	18.445	1833.2	1.2143
90	2.4302	3106.71	2944.4	18.167	1828.4	1.2167
90	2.37208	3044.9	2931.5	17.892	1822.5	1.2193
90	2.3159	2981.2	2917.0	17.621	1815.7	1.2219
90	2.26156	2915.95	2900.8	17.355	1808.0	1.2247
90	2.20897	2849.46	2883.2	17.093	1799.3	1.2275
90	2.15805	2781.98	2864.1	16.836	1789.8	1.2305
90	2.10872	2713.79	2843.7	16.585	1779.4	1.2335
90	2.06091	2645.1	2822.0	16.339	1768.2	1.2366
90	2.01454	2576.11	2799.0	16.099	1756.3	1.2398
90	1.96956	2507.01	2774.9	15.864	1743.6	1.2432
90	1.92591	2437.94	2749.6	15.635	1730.2	1.2465
90	1.88351	2369.05	2723.4	15.412	1716.2	1.25
90	1.84233	2300.44	2696.1	15.194	1701.4	1.2536
90	1.80231	2232.21	2667.8	14.982	1686.0	1.2572
90	1.7634	2164.44	2638.6	14.775	1669.9	1.2609
90	1.72556	2097.18	2608.5	14.574	1653.2	1.2647
90	1.68874	2030.52	2577.5	14.378	1635.9	1.2686
90	1.65289	1964.52	2545.7	14.188	1618.0	1.2725
90	1.618	1899.31	2513.2	14.004	1599.5	1.2766
90	1.58401	1835.09	2479.9	13.826	1580.4	1.2806
90	1.55089	1772.26	2446.3	13.656	1561.0	1.2846
90	1.5186	1711.64	2412.8	13.498	1541.3	1.2884
90	1.48713	1654.61	2380.2	13.356	1522.0	1.2918
90	1.45643	1603.14	2349.8	13.239	1503.7	1.2943
90	1.42648	1558.95	2323.0	13.152	1487.1	1.2957
90	1.39726	1522.45	2300.2	13.096	1472.6	1.2958
90	1.36872	1492.67	2281.1	13.067	1460.1	1.2948
90	1.34086	1468.15	2265.0	13.059	1449.2	1.293
90	1.31365	1447.55	2251.1	13.066	1439.6	1.2906
90	1.28706	1429.84	2238.8	13.085	1430.8	1.2878
90	1.26108	1414.31	2227.8	13.112	1422.8	1.2848
90	1.23568	1400.44	2217.7	13.145	1415.2	1.2816
90	1.21084	1387.85	2208.4	13.183	1408.1	1.2783
90	1.18655	1376.29	2199.5	13.225	1401.3	1.2749
90	1.16279	1365.55	2191.2	13.27	1394.7	1.2715
90	1.13954	1355.49	2183.2	13.319	1388.4	1.2681
90	1.11678	1345.99	2175.4	13.369	1382.2	1.2647
90	1.09451	1336.96	2167.9	13.421	1376.2	1.2614
90	1.07269	1328.33	2160.6	13.476	1370.3	1.258
90	1.05133	1320.04	2153.4	13.531	1364.5	1.2547
90	1.0304	1312.05	2146.4	13.588	1358.7	1.2515
90	1.0099	1304.31	2139.4	13.647	1353.1	1.2483
90	0.9898	1296.79	2132.5	13.706	1347.5	1.2451
90	0.97011	1289.47	2125.7	13.766	1341.9	1.2421
90	0.95079	1282.31	2165.8125580770807	13.828	1336.4	1.239
90	0.93186	1276.26	2160.8238640653453	13.875	1332.0	1.2362
90	0.91329	1270.25	2156.0043613089606	13.923	1327.7	1.2334
90	0.89507	1264.26	2150.951604848746	13.972	1323.3	1.2307
90	0.87719	1258.29	2145.826417119788	14.021	1318.9	1.2281
90	0.85965	1252.34	2140.706208394983	14.071	1314.5	1.2255
90	0.84244	1246.39	2135.3487839803993	14.121	1310.0	1.223
90	0.82554	1240.45	2129.995172819106	14.172	1305.5	1.2205
90	0.80894	1234.51	2124.5653514600167	14.223	1301.0	1.2181
90	0.79265	1228.56	2118.975064458013	14.274	1296.4	1.2157
90	0.77665	1222.6	2113.306667111004	14.326	1291.8	1.2134
90	0.76093	1216.62	2107.640170832572	14.379	1287.2	1.2111
90	0.74548	1210.63	2101.7301763530127	14.432	1282.5	1.2089
90	0.73031	1204.61	2095.7392421167024	14.485	1277.8	1.2068
90	0.71539	1198.56	2089.6664722401074	14.539	1273.0	1.2046
90	0.70074	1192.48	2083.4293703120998	14.593	1268.2	1.2026
90	0.68632	1186.36	2077.1915530930282	14.648	1263.4	1.2006
90	0.67216	1180.19	2070.788443075159	14.703	1258.5	1.1986
90	0.65822	1173.98	2064.136408392625	14.759	1253.5	1.1967
90	0.64452	1167.72	2057.482523981072	14.815	1248.5	1.1948
90	0.63104	1161.4	2050.826748661275	14.871	1243.5	1.1929
90	0.61779	1155.02	2043.9201204997964	14.928	1238.4	1.1911
90	0.60474	1148.57	2036.761637613335	14.985	1233.2	1.1894
90	0.59191	1142.06	2029.5998548866849	15.043	1228.0	1.1877
90	0.57927	1135.46	2022.1850214232925	15.101	1222.7	1.1861
90	0.56684	1128.79	2014.8507183301663	15.159	1217.4	1.1844
90	0.5546	1122.02	2007.1779940231374	15.218	1212.0	1.1829
90	0.54255	1115.17	1999.3351404560972	15.277	1206.5	1.1814
90	0.53069	1108.22	1991.487613120642	15.336	1201.0	1.1799
90	0.51901	1101.16	1983.384709578697	15.395	1195.4	1.1785
90	0.5075	1094.0	1975.1107052749849	15.455	1189.7	1.1771
90	0.49617	1086.73	1966.6652523315058	15.514	1183.9	1.1757
90	0.485	1079.33	1958.044736181114	15.574	1178.1	1.1745
90	0.474	1071.81	1949.337033514638	15.634	1172.2	1.1732
90	0.46317	1064.16	1940.3724370020052	15.694	1166.2	1.172
90	0.45249	1056.37	1931.1508329898977	15.754	1160.1	1.1709
90	0.44197	1048.43	1921.756642037063	15.814	1153.9	1.1698
90	0.43159	1040.34	1912.35620645976	15.874	1147.7	1.1687
90	0.42137	1032.1	1902.4478186023869	15.934	1141.3	1.1678
90	0.41129	1023.7	1892.6173514748486	15.994	1134.9	1.1668
90	0.40135	1015.12	1882.363080334986	16.053	1128.3	1.1659
90	0.39155	1006.36	1872.0189914399755	16.112	1121.7	1.1651
90	0.38189	997.42	1861.3351020132593	16.171	1114.9	1.1643
90	0.37236	988.29	1850.395111849594	16.229	1108.0	1.1636
90	0.36296	978.96	1839.366795432642	16.286	1101.1	1.163
90	0.35369	969.43	1827.999175480975	16.343	1094.0	1.1624
90	0.34455	959.67	1816.3772542902595	16.399	1086.8	1.1619
90	0.33553	949.7	1804.3349172421892	16.454	1079.4	1.1615
90	0.32662	939.49	1792.2885951140572	16.507	1072.0	1.1611
90	0.31784	929.04	1779.742894657456	16.56	1064.4	1.1609
90	0.30917	918.35	1766.8605724995105	16.611	1056.6	1.1607
90	0.30061	907.39	1753.9760083417996	16.661	1048.8	1.1605
90	0.29217	896.17	1740.5970914208094	16.709	1040.8	1.1605
90	0.28383	884.66	1726.8055630624958	16.755	1032.6	1.1606
90	0.27561	872.86	1712.6034157501779	16.8	1024.2	1.1608
90	0.26748	860.76	1698.160005650511	16.842	1015.7	1.1611
90	0.25946	848.34	1683.310414733078	16.881	1007.0	1.1615
90	0.25154	835.58	1668.224240983475	16.918	998.2	1.162
90	0.24372	822.48	1652.4955555315648	16.953	989.1	1.1627
90	0.236	809.01	1636.3703789775004	16.984	979.8	1.1635
90	0.22837	795.15	1619.6848140072511	17.012	970.2	1.1644
90	0.22083	780.88	1602.5377576553958	17.037	960.4	1.1655
90	0.21339	766.19	1584.7689392074617	17.058	950.3	1.1668
90	0.20604	751.05	1566.3855755268135	17.076	939.9	1.1683
90	0.19877	735.43	1547.1609013092254	17.089	929.1	1.1701
90	0.19159	719.3	1527.4068746079924	17.099	918.0	1.172
90	0.1845	702.64	1506.7661387514404	17.104	906.5	1.1743
90	0.17749	685.41	1485.3841994152785	17.104	894.6	1.1768
90	0.17057	667.59	1462.8771266003405	17.101	882.1	1.1796
90	0.16372	649.15	1439.3662316881503	17.092	869.1	1.1828
90	0.15696	630.04	1414.8141161962953	17.079	855.6	1.1865
90	0.15027	610.24	1388.8105968219995	17.062	841.3	1.1906
90	0.14366	589.72	1319.4	17.04	826.3	1.1951
90	0.13713	568.45	1291.2	17.015	810.6	1.2003
90	0.13067	546.4	1261.7	16.985	793.9	1.2061
90	0.12428	523.55	1230.7	16.953	776.2	1.2127
90	0.11796	499.86	1198.2	16.917	757.5	1.2201
90	0.11172	475.31	1164.1	16.879	737.6	1.2283
90	0.10554	450.75	1162.9394491518478	16.856	717.0	1.2367
90	0.09944	440.13	1145.4546113234062	17.114	704.6	1.2303
90	0.0934	427.84	1125.2720692613218	17.342	691.1	1.226
90	0.08742	413.43	1101.986098252802	17.528	676.3	1.224
90	0.08151	396.24	1074.4571514891168	17.659	659.6	1.2248
90	0.07567	375.43	1041.9407460695493	17.72	640.6	1.2289
90	0.06988	350.18	1001.1952939728817	17.704	617.3	1.2368
90	0.06416	320.33	953.2484450119053	17.618	590.1	1.2483
100	97.52948	410.53	751.9550789894516	31.932	481.2	1.3634
100	64.90277	644.58	951.4	31.523	611.3	1.3336
100	48.50865	867.51	1121.4	31.369	716.0	1.3078
100	38.64617	1075.6	1265.3	31.216	803.1	1.2908
100	32.06032	1272.11	1391.3	31.064	878.7	1.2784
100	27.35081	1458.76	1504.1	30.914	946.1	1.268
100	23.81575	1636.25	1606.6	30.765	1007.0	1.2589
100	21.06453	1804.78	1700.6	30.615	1062.7	1.2507
100	18.86246	1964.24	1787.3	30.463	1113.8	1.2434
100	17.06004	2114.3	1867.4	30.308	1160.7	1.2368
100	15.55753	2254.58	1941.3	30.146	1203.9	1.231
100	14.28582	2384.73	2009.5	29.976	1243.6	1.2258
100	13.19553	2504.62	2072.4	29.795	1280.1	1.2213
100	12.25041	2614.37	2130.3	29.602	1313.6	1.2173
100	11.42329	2714.34	2183.9	29.398	1344.6	1.2139
100	10.69336	2805.13	2233.4	29.181	1373.2	1.2109
100	10.04445	2887.45	2279.4	28.954	1399.8	1.2082
100	9.46377	2962.07	2322.3	28.717	1424.6	1.206
100	8.9411	3029.76	2362.4	28.471	1447.9	1.204
100	8.46817	3091.25	2400.2	28.219	1469.8	1.2022
100	8.03818	3147.21	2436.0	27.961	1490.6	1.2007
100	7.64556	3198.22	2469.9	27.698	1510.3	1.1994
100	7.28563	3244.82	2502.2	27.432	1529.2	1.1982
100	6.95446	3287.46	2533.0	27.163	1547.3	1.1972
100	6.64876	3326.53	2562.6	26.893	1564.7	1.1963
100	6.36568	3362.35	2591.1	26.622	1581.5	1.1956
100	6.10281	3395.21	2618.5	26.351	1597.7	1.1949
100	5.85805	3425.34	2645.0	26.08	1613.3	1.1944
100	5.6296	3452.95	2670.6	25.809	1628.5	1.1939
100	5.41588	3478.19	2695.4	25.539	1643.3	1.1935
100	5.21551	3501.18	2719.4	25.269	1657.7	1.1932
100	5.02727	3522.03	2742.7	25.001	1671.6	1.1929
100	4.8501	3540.8	2765.2	24.734	1685.2	1.1927
100	4.68305	3557.53	2787.1	24.468	1698.4	1.1926
100	4.52528	3572.24	2808.3	24.203	1711.2	1.1926
100	4.37602	3584.91	2828.7	23.938	1723.7	1.1926
100	4.23462	3595.49	2848.5	23.675	1735.8	1.1927
100	4.10047	3603.92	2867.5	23.412	1747.5	1.1928
100	3.97302	3610.07	2885.7	23.149	1758.7	1.193
100	3.85179	3613.82	2903.0	22.887	1769.5	1.1933
100	3.73632	3614.97	2919.5	22.624	1779.9	1.1937
100	3.62623	3613.3	2934.9	22.36	1789.7	1.1942
100	3.52113	3608.56	2949.3	22.094	1798.9	1.1947
100	3.42071	3600.46	2962.4	21.827	1807.5	1.1954
100	3.32465	3588.68	2974.1	21.558	1815.3	1.1962
100	3.23267	3572.9	2984.3	21.285	1822.4	1.1971
100	3.14453	3552.82	2992.8	21.01	1828.5	1.1981
100	3.05998	3528.18	2999.5	20.732	1833.7	1.1993
100	2.97881	3498.82	3004.3	20.451	1837.8	1.2006
100	2.90083	3464.68	3007.0	20.168	1840.8	1.2021
100	2.82584	3425.84	3007.5	19.882	1842.6	1.2038
100	2.75368	3382.5	3005.9	19.595	1843.3	1.2056
100	2.6842	3334.97	3002.2	19.308	1842.7	1.2075
100	2.61723	3283.61	2996.4	19.021	1841.0	1.2096
100	2.55266	3228.86	2988.6	18.736	1838.2	1.2118
100	2.49036	3171.13	2978.8	18.453	1834.3	1.2141
100	2.4302	3110.83	2967.2	18.174	1829.3	1.2166
100	2.37208	3048.36	2953.9	17.898	1823.4	1.2191
100	2.3159	2984.08	2938.9	17.626	1816.4	1.2218
100	2.26156	2918.31	2922.3	17.358	1808.5	1.2246
100	2.20897	2851.37	2904.2	17.096	1799.8	1.2274
100	2.15805	2783.51	2884.7	16.839	1790.2	1.2304
100	2.10872	2714.99	2863.8	16.587	1779.7	1.2335
100	2.06091	2646.03	2841.7	16.341	1768.5	1.2366
100	2.01454	2576.82	2818.3	16.1	1756.5	1.2398
100	1.96956	2507.54	2793.8	15.865	1743.8	1.2431
100	1.92591	2438.34	2768.2	15.636	1730.4	1.2465
100	1.88351	2369.34	2741.5	15.412	1716.2	1.25
100	1.84233	2300.66	2713.9	15.194	1701.5	1.2535
100	1.80231	2232.37	2685.3	14.982	1686.0	1.2572
100	1.7634	2164.56	2655.7	14.776	1670.0	1.2609
100	1.72556	2097.29	2625.3	14.574	1653.3	1.2647
100	1.68874	2030.63	2594.0	14.379	1635.9	1.2686
100	1.65289	1964.67	2561.9	14.189	1618.0	1.2725
100	1.618	1899.55	2529.1	14.005	1599.5	1.2765
100	1.58401	1835.5	2495.6	13.828	1580.5	1.2805
100	1.55089	1773.03	2461.9	13.66	1561.2	1.2845
100	1.5186	1713.05	2428.4	13.504	1541.7	1.2881
100	1.48713	1657.11	2396.2	13.367	1522.7	1.2913
100	1.45643	1607.15	2366.5	13.256	1504.9	1.2935
100	1.42648	1564.61	2340.6	13.176	1488.9	1.2946
100	1.39726	1529.53	2318.6	13.126	1474.9	1.2944
100	1.36872	1500.81	2300.1	13.102	1462.8	1.2933
100	1.34086	1477.0	2284.4	13.097	1452.2	1.2913
100	1.31365	1456.86	2270.8	13.106	1442.7	1.2889
100	1.28706	1439.44	2258.7	13.126	1434.1	1.2861
100	1.26108	1424.08	2247.9	13.154	1426.1	1.283
100	1.23568	1410.29	2237.9	13.188	1418.6	1.2798
100	1.21084	1397.74	2228.6	13.227	1411.5	1.2765
100	1.18655	1386.18	2219.8	13.27	1404.7	1.2731
100	1.16279	1375.42	2211.4	13.316	1398.1	1.2697
100	1.13954	1365.31	2203.4	13.364	1391.8	1.2663
100	1.11678	1355.75	2195.7	13.415	1385.6	1.2629
100	1.09451	1346.66	2188.2	13.468	1379.5	1.2596
100	1.07269	1337.95	2180.8	13.522	1373.6	1.2563
100	1.05133	1329.58	2173.6	13.578	1367.7	1.253
100	1.0304	1321.5	2166.6	13.636	1361.9	1.2498
100	1.0099	1313.67	2159.6	13.694	1356.2	1.2466
100	0.9898	1306.06	2152.7	13.754	1350.6	1.2435
100	0.97011	1298.64	2145.8	13.814	1345.0	1.2404
100	0.95079	1291.38	2139.0	13.876	1339.4	1.2374
100	0.93186	1284.87	2166.3550424116397	13.93	1334.6	1.2345
100	0.91329	1278.78	2161.307937154741	13.978	1330.2	1.2318
100	0.89507	1272.72	2156.266789234408	14.027	1325.8	1.2291
100	0.87719	1266.68	2150.989918024649	14.077	1321.3	1.2265
100	0.85965	1260.65	2145.717796922123	14.127	1316.8	1.2239
100	0.84244	1254.63	2140.3706502980663	14.177	1312.3	1.2214
100	0.82554	1248.61	2135.027387865332	14.228	1307.8	1.2189
100	0.80894	1242.59	2129.44398983226	14.279	1303.2	1.2165
100	0.79265	1236.57	2123.7823550941357	14.331	1298.6	1.2142
100	0.77665	1230.53	2118.122687227276	14.384	1294.0	1.2119
100	0.76093	1224.48	2112.3011389026337	14.436	1289.3	1.2096
100	0.74548	1218.41	2106.3991657941665	14.49	1284.6	1.2074
100	0.73031	1212.31	2100.4157221445807	14.543	1279.9	1.2053
100	0.71539	1206.18	2094.2682670157883	14.597	1275.1	1.2032
100	0.70074	1200.02	2087.9563633401317	14.652	1270.2	1.2011
100	0.68632	1193.81	2081.7253306155385	14.707	1265.4	1.1991
100	0.67216	1187.57	2075.0807806094554	14.762	1260.4	1.1972
100	0.65822	1181.27	2068.434439455201	14.818	1255.4	1.1953
100	0.64452	1174.92	2061.7862665004723	14.874	1250.4	1.1934
100	0.63104	1168.52	2054.887018423791	14.931	1245.3	1.1916
100	0.61779	1162.05	2047.9851674185554	14.987	1240.2	1.1898
100	0.60474	1155.51	2040.8308661773685	15.045	1235.0	1.1881
100	0.59191	1148.9	2033.6732707691651	15.102	1229.8	1.1864
100	0.57927	1142.22	2026.2620187976834	15.16	1224.5	1.1848
100	0.56684	1135.45	2018.6812782073832	15.218	1219.1	1.1832
100	0.5546	1128.59	2011.0963657404245	15.277	1213.7	1.1816
100	0.54255	1121.64	2003.2562800210042	15.335	1208.2	1.1801
100	0.53069	1114.59	1995.1604276031471	15.394	1202.6	1.1787
100	0.51901	1107.43	1987.05953103211	15.453	1197.0	1.1773
100	0.5075	1100.17	1978.78743940074	15.513	1191.3	1.1759
100	0.49617	1092.79	1970.2585770502992	15.572	1185.5	1.1746
100	0.485	1085.29	1961.557829462812	15.631	1179.6	1.1733
100	0.474	1077.66	1952.7661009014557	15.691	1173.7	1.1721
100	0.46317	1069.89	1943.6356457193385	15.751	1167.6	1.1709
100	0.45249	1061.99	1934.4140217748927	15.81	1161.5	1.1698
100	0.44197	1053.94	1925.019713621121	15.87	1155.3	1.1687
100	0.43159	1045.73	1915.534426233859	15.929	1149.1	1.1677
100	0.42137	1037.37	1905.7095543129597	15.988	1142.7	1.1667
100	0.41129	1028.84	1895.6271120053593	16.047	1136.2	1.1658
100	0.40135	1020.14	1885.2874758603866	16.105	1129.6	1.165
100	0.39155	1011.25	1874.8588489625854	16.164	1122.9	1.1641
100	0.38189	1002.18	1864.256478568918	16.221	1116.2	1.1634
100	0.37236	992.92	1853.3144472259276	16.278	1109.3	1.1627
100	0.36296	983.45	1842.1165862285063	16.335	1102.3	1.1621
100	0.35369	973.77	1830.496617288467	16.39	1095.1	1.1616
100	0.34455	963.87	1818.8719800602453	16.445	1087.9	1.1611
100	0.33553	953.75	1806.9936916931392	16.498	1080.6	1.1607
100	0.32662	943.4	1794.7769646292888	16.551	1073.1	1.1603
100	0.31784	932.8	1782.0600401032943	16.602	1065.4	1.1601
100	0.30917	921.95	1769.3408999764697	16.652	1057.7	1.1599
100	0.30061	910.84	1756.205273145594	16.7	1049.8	1.1598
100	0.29217	899.46	1742.6548228574638	16.746	1041.7	1.1598
100	0.28383	887.79	1728.8586746011924	16.791	1033.5	1.1599
100	0.27561	875.83	1714.8188033732845	16.834	1025.2	1.1601
100	0.26748	863.56	1700.1258677348146	16.874	1016.6	1.1605
100	0.25946	850.98	1685.2713862507044	16.912	1007.9	1.1609
100	0.25154	838.06	1670.0128875247328	16.947	999.0	1.1614
100	0.24372	824.79	1654.1114007520416	16.979	989.8	1.1621
100	0.236	811.15	1637.9067686147541	17.009	980.5	1.163
100	0.22837	797.13	1621.2159364098618	17.035	970.9	1.1639
100	0.22083	782.7	1603.8247755851087	17.058	961.0	1.1651
100	0.21339	767.84	1586.0510300072765	17.077	950.9	1.1664
100	0.20604	752.54	1567.593136656207	17.093	940.5	1.168
100	0.19877	736.76	1548.4319572105514	17.105	929.7	1.1697
100	0.19159	720.48	1528.438849519351	17.112	918.5	1.1717
100	0.1845	703.68	1507.7931282780253	17.115	907.0	1.174
100	0.17749	686.31	1486.2399120212162	17.114	895.0	1.1765
100	0.17057	668.36	1463.6651120417798	17.109	882.5	1.1794
100	0.16372	649.79	1439.923747309623	17.099	869.4	1.1827
100	0.15696	630.56	1415.2627082407337	17.085	855.8	1.1863
100	0.15027	610.66	1389.2549587454132	17.067	841.5	1.1904
100	0.14366	590.05	1328.6	17.044	826.5	1.195
100	0.13713	568.7	1300.1	17.017	810.7	1.2002
100	0.13067	546.59	1270.3	16.987	794.0	1.2061
100	0.12428	523.68	1239.0	16.954	776.3	1.2126
100	0.11796	499.95	1206.1	16.918	757.6	1.22
100	0.11172	475.37	1171.7	16.879	737.7	1.2283
100	0.10554	453.97	1167.6001980934514	16.919	719.0	1.2333
100	0.09944	442.93	1149.431222125164	17.171	706.3	1.2274
100	0.0934	430.19	1128.6710921135032	17.39	692.6	1.2237
100	0.08742	415.29	1104.5152637709339	17.566	677.4	1.2222
100	0.08151	397.57	1076.4401450502492	17.686	660.5	1.2235
100	0.07567	376.25	1043.0580908450193	17.736	641.1	1.2281
100	0.06988	350.57	1001.8242439563454	17.711	617.6	1.2364
110	97.52948	412.35	753.8816031377654	31.979	482.2	1.3614
110	64.90277	644.58	956.2	31.523	611.3	1.3336
110	48.50865	867.51	1127.2	31.369	716.0	1.3078
110	38.64617	1075.6	1272.0	31.216	803.1	1.2908
110	32.06032	1272.11	1398.9	31.064	878.7	1.2784
110	27.35081	1458.76	1512.6	30.914	946.1	1.268
110	23.81575	1636.26	1615.8	30.765	1007.0	1.2589
110	21.06453	1804.82	1710.6	30.615	1062.7	1.2507
110	18.86246	1964.35	1798.0	30.464	1113.8	1.2434
110	17.06004	2114.55	1878.7	30.309	1160.8	1.2368
110	15.55753	2255.04	1953.3	30.147	1204.0	1.231
110	14.28582	2385.51	2022.2	29.978	1243.7	1.2258
110	13.19553	2505.82	2085.7	29.798	1280.3	1.2213
110	12.25041	2616.09	2144.4	29.607	1314.0	1.2173
110	11.42329	2716.67	2198.6	29.403	1345.0	1.2138
110	10.69336	2808.12	2248.7	29.189	1373.8	1.2108
110	10.04445	2891.14	2295.3	28.963	1400.5	1.2081
110	9.46377	2966.48	2338.8	28.728	1425.4	1.2058
110	8.9411	3034.88	2379.5	28.484	1448.8	1.2038
110	8.46817	3097.07	2417.9	28.234	1470.9	1.202
110	8.03818	3153.71	2454.1	27.977	1491.8	1.2005
110	7.64556	3205.37	2488.5	27.716	1511.6	1.1991
110	7.28563	3252.59	2521.2	27.452	1530.6	1.198
110	6.95446	3295.81	2552.5	27.185	1548.8	1.1969
110	6.64876	3335.43	2582.5	26.916	1566.3	1.1961
110	6.36568	3371.77	2611.3	26.646	1583.1	1.1953
110	6.10281	3405.11	2639.1	26.376	1599.4	1.1946
110	5.85805	3435.7	2665.9	26.106	1615.1	1.194
110	5.6296	3463.73	2691.9	25.836	1630.4	1.1935
110	5.41588	3489.35	2717.0	25.566	1645.2	1.1931
110	5.21551	3512.7	2741.3	25.298	1659.6	1.1928
110	5.02727	3533.88	2764.8	25.03	1673.7	1.1926
110	4.8501	3552.94	2787.6	24.763	1687.3	1.1924
110	4.68305	3569.94	2809.7	24.498	1700.5	1.1922
110	4.52528	3584.88	2831.1	24.233	1713.4	1.1922
110	4.37602	3597.74	2851.8	23.969	1725.9	1.1922
110	4.23462	3608.49	2871.7	23.706	1738.0	1.1923
110	4.10047	3617.03	2890.9	23.443	1749.7	1.1924
110	3.97302	3623.26	2909.3	23.18	1761.0	1.1926
110	3.85179	3627.02	2926.8	22.917	1771.8	1.1929
110	3.73632	3628.14	2943.3	22.653	1782.2	1.1933
110	3.62623	3626.37	2958.8	22.388	1792.0	1.1938
110	3.52113	3621.45	2973.2	22.122	1801.2	1.1943
110	3.42071	3613.09	2986.3	21.854	1809.8	1.195
110	3.32465	3600.95	2998.0	21.583	1817.6	1.1958
