State,Time (s),Latitude,Longitude
Orbital coast,2074.399999999114,-4.867543767373607,136.77173937250453
Orbital coast,2074.4999999991137,-4.869599882492112,136.77734802147947
Orbital coast,2074.5999999991136,-4.871655944054353,136.78295670740772
Orbital coast,2074.6999999991135,-4.8737119520372625,136.78856543030412
Orbital coast,2074.7999999991134,-4.875767906417774,136.7941741901836
Orbital coast,2074.8999999991133,-4.877823807172817,136.79978298706106
Orbital coast,2074.9999999991132,-4.879879654279321,136.8053918209514
Orbital coast,2075.099999999113,-4.881935447714217,136.8110006918695
Orbital coast,2075.199999999113,-4.883991187454439,136.81660959983026
Orbital coast,2075.299999999113,-4.886046873476917,136.8222185448485
Orbital coast,2075.399999999113,-4.888102505758583,136.82782752693925
Orbital coast,2075.499999999113,-4.890158084276366,136.83343654611724
Orbital coast,2075.5999999991127,-4.892213609007201,136.8390456023975
Orbital coast,2075.6999999991126,-4.894269079928017,136.84465469579482
Orbital coast,2075.7999999991125,-4.896324497015745,136.85026382632412
Orbital coast,2075.8999999991124,-4.898379860247316,136.85587299400024
Orbital coast,2075.9999999991123,-4.900435169599666,136.8614821988381
Orbital coast,2076.0999999991122,-4.902490425049723,136.86709144085262
Orbital coast,2076.199999999112,-4.904545626574417,136.87270072005856
Orbital coast,2076.299999999112,-4.906600774150683,136.8783100364709
